evoked?,context,question,source,context_id,question_id
True,"Collusion, sir. Collusion? Yes, sir?",Between?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-16,567057__a-fractured-world-the-wasteland-soldier-1-211-17-0
False,"Collusion, sir. Collusion? Yes, sir?",Why is it difficult?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-16,567057__a-fractured-world-the-wasteland-soldier-1-211-13-0
True,"Only last week we netted the core of the SOT. I don’t understand the point you’re attempting to make here. A senior officer, sir, has been seen visiting a suspected SOT safe house, here within the city, under our …","Did you hear that, sir?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-20,567057__a-fractured-world-the-wasteland-soldier-1-211-21-0
False,"Only last week we netted the core of the SOT. I don’t understand the point you’re attempting to make here. A senior officer, sir, has been seen visiting a suspected SOT safe house, here within the city, under our …",Why?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-20,567057__a-fractured-world-the-wasteland-soldier-1-213-1-0
True,"I don’t understand the point you’re attempting to make here. A senior officer, sir, has been seen visiting a suspected SOT safe house, here within the city, under our … Did you hear that, sir?",Hear what?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-21,567057__a-fractured-world-the-wasteland-soldier-1-211-22-0
False,"I don’t understand the point you’re attempting to make here. A senior officer, sir, has been seen visiting a suspected SOT safe house, here within the city, under our … Did you hear that, sir?",Why?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-211-21,567057__a-fractured-world-the-wasteland-soldier-1-213-1-0
True,I don’t believe it.,Why?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-213-0,567057__a-fractured-world-the-wasteland-soldier-1-213-1-0
False,I don’t believe it.,Why go to these lengths?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-213-0,567057__a-fractured-world-the-wasteland-soldier-1-213-2-0
True,I don’t believe it. Why?,Why go to these lengths?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-213-1,567057__a-fractured-world-the-wasteland-soldier-1-213-2-0
False,I don’t believe it. Why?,Between?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-213-1,567057__a-fractured-world-the-wasteland-soldier-1-211-17-0
True,Is this a problem for you? The people need to believe in the SOT. Believe in them so they can fear them and hate them.,Fear them?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-10,567057__a-fractured-world-the-wasteland-soldier-1-214-11-0
False,Is this a problem for you? The people need to believe in the SOT. Believe in them so they can fear them and hate them.,What are we so afraid of?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-10,567057__a-fractured-world-the-wasteland-soldier-1-214-13-1
True,The people need to believe in the SOT. Believe in them so they can fear them and hate them. Fear them?,But why this way?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-11,567057__a-fractured-world-the-wasteland-soldier-1-214-12-0
False,The people need to believe in the SOT. Believe in them so they can fear them and hate them. Fear them?,Who have we been arresting?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-11,567057__a-fractured-world-the-wasteland-soldier-1-214-7-1
True,"Fear them? But why this way? I can’t, I really am struggling with this, sir, I am sorry.","Sir, I am a loyal Minister, but … why do we need them to hate and blame?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-12,567057__a-fractured-world-the-wasteland-soldier-1-214-13-0
False,"Fear them? But why this way? I can’t, I really am struggling with this, sir, I am sorry.",Fear them?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-214-12,567057__a-fractured-world-the-wasteland-soldier-1-214-11-0
True,"It’s the workers, sir. Half of them have refused to turn up. We’re running on half a workforce.",What?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-217-1,567057__a-fractured-world-the-wasteland-soldier-1-217-2-0
False,"It’s the workers, sir. Half of them have refused to turn up. We’re running on half a workforce.",Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-217-1,567057__a-fractured-world-the-wasteland-soldier-1-216-0-0
True,I don’t want it to be that way. We can go back to the original plan. It will work.,And then what?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-218-3,567057__a-fractured-world-the-wasteland-soldier-1-218-4-0
False,I don’t want it to be that way. We can go back to the original plan. It will work.,What is this place?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-218-3,567057__a-fractured-world-the-wasteland-soldier-1-219-0-0
True,"We’re not trying to trick you, Emil. Do you think we still plan to trade you? Crossed my mind.",Are you serious?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-3,567057__a-fractured-world-the-wasteland-soldier-1-220-4-0
False,"We’re not trying to trick you, Emil. Do you think we still plan to trade you? Crossed my mind.",Do you understand?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-3,567057__a-fractured-world-the-wasteland-soldier-1-218-0-0
True,Crossed my mind. Are you serious? After everything?,Better?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-4,567057__a-fractured-world-the-wasteland-soldier-1-220-5-0
False,Crossed my mind. Are you serious? After everything?,Do you think we still plan to trade you?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-4,567057__a-fractured-world-the-wasteland-soldier-1-220-2-1
True,Are you serious? After everything? Better?,Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-5,567057__a-fractured-world-the-wasteland-soldier-1-220-6-0
False,Are you serious? After everything? Better?,"We saw the cars, the men you killed back on the highway, was he one of them?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-5,567057__a-fractured-world-the-wasteland-soldier-1-220-8-0
True,After everything? Better? Stone?,They told us in the town you faced the Cleric?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-6,567057__a-fractured-world-the-wasteland-soldier-1-220-7-0
False,After everything? Better? Stone?,Better?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-6,567057__a-fractured-world-the-wasteland-soldier-1-220-5-0
True,Better? Stone? They told us in the town you faced the Cleric?,"We saw the cars, the men you killed back on the highway, was he one of them?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-7,567057__a-fractured-world-the-wasteland-soldier-1-220-8-0
False,Better? Stone? They told us in the town you faced the Cleric?,How did these rumours get out?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-220-7,567057__a-fractured-world-the-wasteland-soldier-1-221-1-1
True,"Plead? I heard no pleading, sir. Only threats.",What of it?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-222-0,567057__a-fractured-world-the-wasteland-soldier-1-222-1-0
False,"Plead? I heard no pleading, sir. Only threats.",Why not open the armoury and arm the Red Guard?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-222-0,567057__a-fractured-world-the-wasteland-soldier-1-222-4-0
True,"I will not allow this. Then carry out your threats, sir. Withdraw citizen parcels, cancel all Hamble Tower passes.",Why not open the armoury and arm the Red Guard?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-222-3,567057__a-fractured-world-the-wasteland-soldier-1-222-4-0
False,"I will not allow this. Then carry out your threats, sir. Withdraw citizen parcels, cancel all Hamble Tower passes.",A paltry Citizen Parcel?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-222-3,567057__a-fractured-world-the-wasteland-soldier-1-223-2-4
True,"You never once questioned it, did you? Your reign is ending. There will be elections and freedom and …",And you?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-223-3,567057__a-fractured-world-the-wasteland-soldier-1-223-4-0
False,"You never once questioned it, did you? Your reign is ending. There will be elections and freedom and …",You have hundreds of workers slaving away to produce luxury items for Hamble Towers and what do they see?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-223-3,567057__a-fractured-world-the-wasteland-soldier-1-223-2-3
True,Beneath us? I’m Nuria. If you’re mercenaries for the SOT then hold your fire.,Who?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-224-1,567057__a-fractured-world-the-wasteland-soldier-1-224-2-0
False,Beneath us? I’m Nuria. If you’re mercenaries for the SOT then hold your fire.,"Gozan, the tunnels at Quinto, are there more?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-224-1,567057__a-fractured-world-the-wasteland-soldier-1-224-0-1
True,Put it down.,Are you the mercenaries?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-226-0,567057__a-fractured-world-the-wasteland-soldier-1-226-1-0
False,Put it down.,What did you say?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-226-0,567057__a-fractured-world-the-wasteland-soldier-1-227-1-0
True,I’m Nuria. I founded the SOT. We hadn’t agreed to …,Why won’t you answer me?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-226-2,567057__a-fractured-world-the-wasteland-soldier-1-226-3-0
False,I’m Nuria. I founded the SOT. We hadn’t agreed to …,"Gozan, the tunnels at Quinto, are there more?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-226-2,567057__a-fractured-world-the-wasteland-soldier-1-224-0-1
True,I kept your name.,What did you say?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-227-0,567057__a-fractured-world-the-wasteland-soldier-1-227-1-0
False,I kept your name.,What?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-227-0,567057__a-fractured-world-the-wasteland-soldier-1-228-9-0
True,I kept your name. What did you say?,Will you at least let me have the name of my assassin?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-227-1,567057__a-fractured-world-the-wasteland-soldier-1-227-2-0
False,I kept your name. What did you say?,What did you do?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-227-1,567057__a-fractured-world-the-wasteland-soldier-1-228-12-0
True,We need to go. Facundo is still alive. Kill him.,What?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-228-8,567057__a-fractured-world-the-wasteland-soldier-1-228-9-0
False,We need to go. Facundo is still alive. Kill him.,What did you say?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-228-8,567057__a-fractured-world-the-wasteland-soldier-1-227-1-0
True,"He was exiled fifteen years ago. He’s dead. What are you talking about, Gozan?",What did you do?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-228-11,567057__a-fractured-world-the-wasteland-soldier-1-228-12-0
False,"He was exiled fifteen years ago. He’s dead. What are you talking about, Gozan?",Will you at least let me have the name of my assassin?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-228-11,567057__a-fractured-world-the-wasteland-soldier-1-227-2-0
True,"Yes, General. And, Captain, ensure that no one leaves, either. Yes, General.",Did you come through the tunnels?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-230-9,567057__a-fractured-world-the-wasteland-soldier-1-230-10-0
